id,full_name,pdes,name,diameter,rot_per,BV,UB,IR,spec_B,spec_T,a
bK13H07M,"       (2013 HM7)","2013 HM7",,,,,,,,,1.826332177519666
bK13H07R,"       (2013 HR7)","2013 HR7",,,,,,,,,2.370641916401369
bK13H08G,"       (2013 HG8)","2013 HG8",,,,,,,,,2.384950437118958
bK13H11V,"       (2013 HV11)","2013 HV11",,,,,,,,,1.789795249980998
bK13H11W,"       (2013 HW11)","2013 HW11",,,,,,,,,1.856371297419268
bK13H15E,"       (2013 HE15)","2013 HE15",,,,,,,,,1.918099435571248
bK13H24B,"       (2013 HB24)","2013 HB24",,,,,,,,,1.772544276060806
bK13H28Q,"       (2013 HQ28)","2013 HQ28",,,,,,,,,2.666164588494564
bK13H29W,"       (2013 HW29)","2013 HW29",,,,,,,,,2.35208682267886
bK13H34N,"       (2013 HN34)","2013 HN34",,,,,,,,,2.204184349781115
bK13H40F,"       (2013 HF40)","2013 HF40",,,,,,,,,2.249100877472387
bK13H46C,"       (2013 HC46)","2013 HC46",,,,,,,,,2.224330060961845
bK13H56J,"       (2013 HJ56)","2013 HJ56",,,,,,,,,2.178630589617656
bK13H63A,"       (2013 HA63)","2013 HA63",,,,,,,,,2.124480574123608
bK13H64O,"       (2013 HO64)","2013 HO64",,,,,,,,,1.765325737228358
bK13H69B,"       (2013 HB69)","2013 HB69",,,,,,,,,1.786252574287606
bK13H71Q,"       (2013 HQ71)","2013 HQ71",,,,,,,,,1.876972959584479
bK13H75G,"       (2013 HG75)","2013 HG75",,,,,,,,,2.315301448073365
bK13HB7V,"       (2013 HV117)","2013 HV117",,,,,,,,,1.847613097415603
bK13HC2D,"       (2013 HD122)","2013 HD122",,,,,,,,,2.187377432877438
bK13HC7R,"       (2013 HR127)","2013 HR127",,,,,,,,,1.810736137803862
bK13HD8L,"       (2013 HL138)","2013 HL138",,,,,,,,,2.141501849629798
bK13HE4T,"       (2013 HT144)","2013 HT144",,,,,,,,,2.177340838982891
bK13HE5J,"       (2013 HJ145)","2013 HJ145",,,,,,,,,2.5976231
bK13HE7U,"       (2013 HU147)","2013 HU147",,,,,,,,,2.253108210691418
bK13J02S,"       (2013 JS2)","2013 JS2",,,,,,,,,2.057461526910839
bK13J02T,"       (2013 JT2)","2013 JT2",,,,,,,,,2.195941725846843
bK13J02U,"       (2013 JU2)","2013 JU2",,,,,,,,,2.445216172323359
bK13J02V,"       (2013 JV2)","2013 JV2",,,,,,,,,1.928806304080875
bK13J02W,"       (2013 JW2)","2013 JW2",,,,,,,,,2.600251230240447
bK13J03A,"       (2013 JA3)","2013 JA3",,,,,,,,,2.759212001114178
bK13J03B,"       (2013 JB3)","2013 JB3",,,,,,,,,1.829557044689501
bK13J03Y,"       (2013 JY3)","2013 JY3",,,,,,,,,2.062913756104622
bK13J04B,"       (2013 JB4)","2013 JB4",,,,,,,,,2.270581604449061
bK13J04C,"       (2013 JC4)","2013 JC4",,,,,,,,,2.265910783511798
bK13J06A,"       (2013 JA6)","2013 JA6",,,,,,,,,1.859426279083082
bK13J06C,"       (2013 JC6)","2013 JC6",,,,,,,,,2.238634579916447
bK13J06X,"       (2013 JX6)","2013 JX6",,,,,,,,,2.526959108554354
bK13J07Q,"       (2013 JQ7)","2013 JQ7",,,,,,,,,2.708021445188287
bK13J07T,"       (2013 JT7)","2013 JT7",,,,,,,,,2.1018801887013
bK13J14J,"       (2013 JJ14)","2013 JJ14",,,,,,,,,2.525578141667573
bK13J14Q,"       (2013 JQ14)","2013 JQ14",,,,,,,,,1.815720747478277
bK13J14S,"       (2013 JS14)","2013 JS14",,,,,,,,,1.819719130416029
bK13J14U,"       (2013 JU14)","2013 JU14",,,,,,,,,1.844779802398242
bK13J14V,"       (2013 JV14)","2013 JV14",,,,,,,,,1.792704423756013
bK13J17D,"       (2013 JD17)","2013 JD17",,,,,,,,,2.118253735252439
bK13J17K,"       (2013 JK17)","2013 JK17",,,,,,,,,1.947043606946472
bK13J17M,"       (2013 JM17)","2013 JM17",,,,,,,,,1.65017950589933
bK13J17O,"       (2013 JO17)","2013 JO17",,,,,,,,,1.690770635311262
bK13J17P,"       (2013 JP17)","2013 JP17",,,,,,,,,3.112897715859258
bK13J17Q,"       (2013 JQ17)","2013 JQ17",,,,,,,,,2.109648610720703
bK13J18D,"       (2013 JD18)","2013 JD18",,,,,,,,,1.782038990614266
bK13J18E,"       (2013 JE18)","2013 JE18",,,,,,,,,2.020294711966872
bK13J22F,"       (2013 JF22)","2013 JF22",,,,,,,,,1.861037307214146
bK13J22O,"       (2013 JO22)","2013 JO22",,,,,,,,,1.846692249305983
bK13J22P,"       (2013 JP22)","2013 JP22",,,,,,,,,2.267561394730051
bK13J22S,"       (2013 JS22)","2013 JS22",,,,,,,,,2.014423254671357
bK13J28L,"       (2013 JL28)","2013 JL28",,,,,,,,,2.25373126889483
bK13J28M,"       (2013 JM28)","2013 JM28",,,,,,,,,1.873695891502016
bK13J28O,"       (2013 JO28)","2013 JO28",,,,,,,,,2.200390591919382
bK13J28P,"       (2013 JP28)","2013 JP28",,,,,,,,,2.235768152420456
bK13J29B,"       (2013 JB29)","2013 JB29",,,,,,,,,2.346947625612812
bK13J29C,"       (2013 JC29)","2013 JC29",,,,,,,,,2.562484045545995
bK13J29F,"       (2013 JF29)","2013 JF29",,,,,,,,,1.754142604694303
bK13J30A,"       (2013 JA30)","2013 JA30",,,,,,,,,1.952729875891841
bK13J34F,"       (2013 JF34)","2013 JF34",,,,,,,,,2.337604431252337
bK13J34J,"       (2013 JJ34)","2013 JJ34",,,,,,,,,1.909912691668867
bK13J34L,"       (2013 JL34)","2013 JL34",,,,,,,,,1.866994543319309
bK13J34M,"       (2013 JM34)","2013 JM34",,,,,,,,,1.923681034280848
bK13J34O,"       (2013 JO34)","2013 JO34",,,,,,,,,1.962619313366904
bK13J34R,"       (2013 JR34)","2013 JR34",,,,,,,,,1.817729626743932
bK13J34S,"       (2013 JS34)","2013 JS34",,,,,,,,,1.872588871605932
bK13J36C,"       (2013 JC36)","2013 JC36",,,,,,,,,2.04830456538738
bK13J36D,"       (2013 JD36)","2013 JD36",,,,,,,,,2.353737949815492
bK13J37Q,"       (2013 JQ37)","2013 JQ37",,,,,,,,,2.705797107326869
bK13J43X,"       (2013 JX43)","2013 JX43",,,,,,,,,2.220977448995264
bK13J44M,"       (2013 JM44)","2013 JM44",,,,,,,,,1.800067728639085
bK13J44V,"       (2013 JV44)","2013 JV44",,,,,,,,,2.302484859006703
bK13J48N,"       (2013 JN48)","2013 JN48",,,,,,,,,1.9246689
bK13K01J,"       (2013 KJ1)","2013 KJ1",,,,,,,,,2.619682270819207
bK13K01K,"       (2013 KK1)","2013 KK1",,,,,,,,,2.939623728251961
bK13K01L,"       (2013 KL1)","2013 KL1",,,,,,,,,1.851641270701235
bK13K01N,"       (2013 KN1)","2013 KN1",,,,,,,,,1.751867318293947
bK13K01O,"       (2013 KO1)","2013 KO1",,,,,,,,,1.689542200929973
bK13K03D,"       (2013 KD3)","2013 KD3",,,,,,,,,2.345709366269896
bK13K04X,"       (2013 KX4)","2013 KX4",,,,,,,,,1.993037230601703
bK13K15O,"       (2013 KO15)","2013 KO15",,,,,,,,,2.231101992529697
bK13K18O,"       (2013 KO18)","2013 KO18",,,,,,,,,2.165421589169517
bK13L00C,"       (2013 LC)","2013 LC",,,,,,,,,1.931272394339433
bK13L00E,"       (2013 LE)","2013 LE",,,,,,,,,1.915448552298234
bK13L00X,"       (2013 LX)","2013 LX",,,,,,,,,2.151351852955021
bK13L01A,"       (2013 LA1)","2013 LA1",,,,,,,,,2.70349678315286
bK13L01Z,"       (2013 LZ1)","2013 LZ1",,,,,,,,,2.260747597830391
bK13L06U,"       (2013 LU6)","2013 LU6",,,,,,,,,1.845787310377053
bK13L07L,"       (2013 LL7)","2013 LL7",,,,,,,,,1.970966056379064
bK13L07M,"       (2013 LM7)","2013 LM7",,,,,,,,,2.243944952608082
bK13L07Q,"       (2013 LQ7)","2013 LQ7",,,,,,,,,2.224865350453112
bK13L07U,"       (2013 LU7)","2013 LU7",,,,,,,,,2.108052692710573
bK13L15W,"       (2013 LW15)","2013 LW15",,,,,,,,,2.183266462534372
bK13L16A,"       (2013 LA16)","2013 LA16",,,,,,,,,1.82478419915259
bK13L16Q,"       (2013 LQ16)","2013 LQ16",,,,,,,,,2.159763684647443
bK13L23Q,"       (2013 LQ23)","2013 LQ23",,,,,,,,,2.606483096223728
bK13L25G,"       (2013 LG25)","2013 LG25",,,,,,,,,2.72276579582867
bK13L29E,"       (2013 LE29)","2013 LE29",,,,,,,,,2.548920736547643
bK13L29F,"       (2013 LF29)","2013 LF29",,,,,,,,,2.19397427562664
bK13L30V,"       (2013 LV30)","2013 LV30",,,,,,,,,2.690018448071458
bK13L31H,"       (2013 LH31)","2013 LH31",,,,,,,,,2.020106009060445
bK13M00F,"       (2013 MF)","2013 MF",,,,,,,,,2.168916923580833
bK13M00S,"       (2013 MS)","2013 MS",,,,,,,,,1.924673279575938
bK13M00W,"       (2013 MW)","2013 MW",,,,,,,,,1.809357254752713
bK13M00Z,"       (2013 MZ)","2013 MZ",,,,,,,,,1.855189587716331
bK13M03D,"       (2013 MD3)","2013 MD3",,,,,,,,,2.531266130701916
bK13M03E,"       (2013 ME3)","2013 ME3",,,,,,,,,2.603893133465969
bK13M03G,"       (2013 MG3)","2013 MG3",,,,,,,,,2.720881692966895
bK13M03H,"       (2013 MH3)","2013 MH3",,,,,,,,,2.164544383007614
bK13M03O,"       (2013 MO3)","2013 MO3",,,,,,,,,2.311460746818465
bK13M05B,"       (2013 MB5)","2013 MB5",,,,,,,,,1.903741862642127
bK13M06C,"       (2013 MC6)","2013 MC6",,,,,,,,,1.864915541801444
bK13M06S,"       (2013 MS6)","2013 MS6",,,,,,,,,2.610886026052722
bK13M06U,"       (2013 MU6)","2013 MU6",,,,,,,,,2.73502714303232
bK13M06X,"       (2013 MX6)","2013 MX6",,,,,,,,,2.219225319151417
bK13M07B,"       (2013 MB7)","2013 MB7",,,,,,,,,1.897924655841508
bK13M07C,"       (2013 MC7)","2013 MC7",,,,,,,,,1.908312956624411
bK13M07D,"       (2013 MD7)","2013 MD7",,,,,,,,,1.889603361680048
bK13M07U,"       (2013 MU7)","2013 MU7",,,,,,,,,2.081516267872992
bK13M08B,"       (2013 MB8)","2013 MB8",,,,,,,,,1.795856899545708
bK13M09F,"       (2013 MF9)","2013 MF9",,,,,,,,,3.150112213901123
bK13M09L,"       (2013 ML9)","2013 ML9",,,,,,,,,2.282230500593371
bK13N00B,"       (2013 NB)","2013 NB",,,,,,,,,2.244471612455042
bK13N00F,"       (2013 NF)","2013 NF",,,,,,,,,2.713852091509601
bK13N00G,"       (2013 NG)","2013 NG",,,,,,,,,2.162014243818992
bK13N00M,"       (2013 NM)","2013 NM",,,,,,,,,1.789377355600883
bK13N00P,"       (2013 NP)","2013 NP",,,,,,,,,1.944172550341089
bK13N00Q,"       (2013 NQ)","2013 NQ",,,,,,,,,1.803363009962522
bK13N00S,"       (2013 NS)","2013 NS",,,,,,,,,1.920962466034897
bK13N06J,"       (2013 NJ6)","2013 NJ6",,,,,,,,,2.627149769067235
bK13N06O,"       (2013 NO6)","2013 NO6",,,,,,,,,2.568390188535632
bK13N06S,"       (2013 NS6)","2013 NS6",,,,,,,,,1.818378170234921
bK13N07V,"       (2013 NV7)","2013 NV7",,,,,,,,,2.281368921675372
bK13N08L,"       (2013 NL8)","2013 NL8",,,,,,,,,2.611810777995283
bK13N08N,"       (2013 NN8)","2013 NN8",,,,,,,,,2.351454587133719
bK13N08O,"       (2013 NO8)","2013 NO8",,,,,,,,,2.5494029187292
bK13N10K,"       (2013 NK10)","2013 NK10",,,,,,,,,2.557517672012023
bK13N10M,"       (2013 NM10)","2013 NM10",,,,,,,,,2.6057687411264
bK13N10N,"       (2013 NN10)","2013 NN10",,,,,,,,,2.13816203524172
bK13N11Q,"       (2013 NQ11)","2013 NQ11",,,,,,,,,2.176348282550773
bK13N14U,"       (2013 NU14)","2013 NU14",,,,,,,,,2.189521611311979
bK13N14V,"       (2013 NV14)","2013 NV14",,,,,,,,,1.581961839466256
bK13N14X,"       (2013 NX14)","2013 NX14",,,,,,,,,1.825943383572564
bK13N14Y,"       (2013 NY14)","2013 NY14",,,,,,,,,2.250004736481041
bK13N14Z,"       (2013 NZ14)","2013 NZ14",,,,,,,,,1.878543600749922
bK13N15G,"       (2013 NG15)","2013 NG15",,,,,,,,,2.203059998184576
bK13N15H,"       (2013 NH15)","2013 NH15",,,,,,,,,2.340164046659167
bK13N15L,"       (2013 NL15)","2013 NL15",,,,,,,,,2.57387806318561
bK13N15M,"       (2013 NM15)","2013 NM15",,,,,,,,,1.738704923445185
bK13N15N,"       (2013 NN15)","2013 NN15",,,,,,,,,2.60628890402727
bK13N15O,"       (2013 NO15)","2013 NO15",,,,,,,,,2.263778414522492
bK13N15X,"       (2013 NX15)","2013 NX15",,,,,,,,,2.15948329280933
bK13N19A,"       (2013 NA19)","2013 NA19",,,,,,,,,2.194586584582152
bK13N19B,"       (2013 NB19)","2013 NB19",,,,,,,,,3.117408337107979
bK13N19D,"       (2013 ND19)","2013 ND19",,,,,,,,,2.075808271029443
bK13N24B,"       (2013 NB24)","2013 NB24",,,,,,,,,2.275654540508449
bK13O00D,"       (2013 OD)","2013 OD",,,,,,,,,2.219215967983422
bK13O00K,"       (2013 OK)","2013 OK",,,,,,,,,2.190958704168155
bK13O02J,"       (2013 OJ2)","2013 OJ2",,,,,,,,,2.572861320653459
bK13O02X,"       (2013 OX2)","2013 OX2",,,,,,,,,2.239810437021975
bK13O02Y,"       (2013 OY2)","2013 OY2",,,,,,,,,2.157229259812986
bK13O02Z,"       (2013 OZ2)","2013 OZ2",,,,,,,,,2.371545299789388
bK13O03A,"       (2013 OA3)","2013 OA3",,,,,,,,,1.768809346458293
bK13O03G,"       (2013 OG3)","2013 OG3",,,,,,,,,2.209634627478606
bK13O03K,"       (2013 OK3)","2013 OK3",,,,,,,,,1.871077476386659
bK13O03O,"       (2013 OO3)","2013 OO3",,,,,,,,,2.92027691017752
bK13O03V,"       (2013 OV3)","2013 OV3",,,,,,,,,2.926308962823106
bK13O03X,"       (2013 OX3)","2013 OX3",,,,,,,,,2.577493796997405
bK13O04T,"       (2013 OT4)","2013 OT4",,,,,,,,,2.464773454718885
bK13O04V,"       (2013 OV4)","2013 OV4",,,,,,,,,2.663988418703892
bK13O05J,"       (2013 OJ5)","2013 OJ5",,,,,,,,,2.132731692624066
bK13O05K,"       (2013 OK5)","2013 OK5",,,,,,,,,2.650081198141899
bK13O09X,"       (2013 OX9)","2013 OX9",,,,,,,,,2.04347185623354
bK13P02T,"       (2013 PT2)","2013 PT2",,,,,,,,,2.663142372975094
bK13P02X,"       (2013 PX2)","2013 PX2",,,,,,,,,2.243604911112592
bK13P02Z,"       (2013 PZ2)","2013 PZ2",,,,,,,,,1.615255329696162
bK13P03G,"       (2013 PG3)","2013 PG3",,,,,,,,,1.846080644523814
bK13P06K,"       (2013 PK6)","2013 PK6",,,,,,,,,1.747352370990606
bK13P06L,"       (2013 PL6)","2013 PL6",,,,,,,,,2.391935101704181
bK13P06T,"       (2013 PT6)","2013 PT6",,,,,,,,,1.841751257127064
bK13P06U,"       (2013 PU6)","2013 PU6",,,,,,,,,2.475675952748132
bK13P12G,"       (2013 PG12)","2013 PG12",,,,,,,,,1.872807776511164
bK13P12L,"       (2013 PL12)","2013 PL12",,,,,,,,,1.830158115875385
bK13P12M,"       (2013 PM12)","2013 PM12",,,,,,,,,1.761298234816252
bK13P12W,"       (2013 PW12)","2013 PW12",,,,,,,,,2.293826660722406
bK13P12Z,"       (2013 PZ12)","2013 PZ12",,,,,,,,,2.598753313892128
bK13P13B,"       (2013 PB13)","2013 PB13",,,,,,,,,2.358363589474555
bK13P13T,"       (2013 PT13)","2013 PT13",,,,,,,,,1.75151064460026
bK13P13W,"       (2013 PW13)","2013 PW13",,,,,,,,,2.303580226534364
bK13P19A,"       (2013 PA19)","2013 PA19",,,,,,,,,2.173010203790793
bK13P20N,"       (2013 PN20)","2013 PN20",,,,,,,,,2.780760602197073
bK13P20O,"       (2013 PO20)","2013 PO20",,,,,,,,,1.790113000463567
bK13P20P,"       (2013 PP20)","2013 PP20",,,,,,,,,1.804534680725431
bK13P20U,"       (2013 PU20)","2013 PU20",,,,,,,,,1.881791193530973
bK13P20W,"       (2013 PW20)","2013 PW20",,,,,,,,,2.126768917181638
bK13P20X,"       (2013 PX20)","2013 PX20",,,,,,,,,2.669272585417791
bK13P20Y,"       (2013 PY20)","2013 PY20",,,,,,,,,3.136509509920495
bK13P21A,"       (2013 PA21)","2013 PA21",,,,,,,,,2.675993414616429
bK13P21B,"       (2013 PB21)","2013 PB21",,,,,,,,,2.620700214353306
bK13P23T,"       (2013 PT23)","2013 PT23",,,,,,,,,2.129658450944789
bK13P26H,"       (2013 PH26)","2013 PH26",,,,,,,,,1.845347578522478
bK13P26K,"       (2013 PK26)","2013 PK26",,,,,,,,,2.190134628798534
bK13P30M,"       (2013 PM30)","2013 PM30",,,,,,,,,2.581293396764305
bK13P31T,"       (2013 PT31)","2013 PT31",,,,,,,,,2.69327580551133
bK13P38T,"       (2013 PT38)","2013 PT38",,,,,,,,,2.270247508714851
bK13P38V,"       (2013 PV38)","2013 PV38",,,,,,,,,2.200531007464445
bK13P43K,"       (2013 PK43)","2013 PK43",,,,,,,,,2.147625502617745
bK13P43L,"       (2013 PL43)","2013 PL43",,,,,,,,,2.582853958271444
bK13P43M,"       (2013 PM43)","2013 PM43",,,,,,,,,1.537025160900582
bK13P43P,"       (2013 PP43)","2013 PP43",,,,,,,,,1.872875751989162
bK13P43T,"       (2013 PT43)","2013 PT43",,,,,,,,,2.665864970502564
bK13P43U,"       (2013 PU43)","2013 PU43",,,,,,,,,1.8911346906711
bK13P43V,"       (2013 PV43)","2013 PV43",,,,,,,,,1.887867238806257
bK13P43W,"       (2013 PW43)","2013 PW43",,,,,,,,,2.612961814094295
bK13P43Z,"       (2013 PZ43)","2013 PZ43",,,,,,,,,2.61139710136859
bK13P44A,"       (2013 PA44)","2013 PA44",,,,,,,,,2.637993611940496
bK13P44C,"       (2013 PC44)","2013 PC44",,,,,,,,,2.585525951282947
bK13P44D,"       (2013 PD44)","2013 PD44",,,,,,,,,2.602280186347738
bK13P44E,"       (2013 PE44)","2013 PE44",,,,,,,,,2.14866715256957
bK13P47S,"       (2013 PS47)","2013 PS47",,,,,,,,,2.177988301457703
bK13P53A,"       (2013 PA53)","2013 PA53",,,,,,,,,2.357277569490153
bK13P56R,"       (2013 PR56)","2013 PR56",,,,,,,,,2.319947743962657
bK13P59T,"       (2013 PT59)","2013 PT59",,,,,,,,,2.275754539702243
bK13P66O,"       (2013 PO66)","2013 PO66",,,,,,,,,2.514025740385605
bK13P66P,"       (2013 PP66)","2013 PP66",,,,,,,,,1.754117775059523
bK13P66R,"       (2013 PR66)","2013 PR66",,,,,,,,,1.811108044689607
bK13P66S,"       (2013 PS66)","2013 PS66",,,,,,,,,1.856083360976009
bK13P66V,"       (2013 PV66)","2013 PV66",,,,,,,,,2.083180214814815
bK13P66X,"       (2013 PX66)","2013 PX66",,,,,,,,,1.9602493
bK13P66Z,"       (2013 PZ66)","2013 PZ66",,,,,,,,,2.326077773220224
bK13P67C,"       (2013 PC67)","2013 PC67",,,,,,,,,2.153999014758636
bK13P67J,"       (2013 PJ67)","2013 PJ67",,,,,,,,,2.484023678570708
bK13P68R,"       (2013 PR68)","2013 PR68",,,,,,,,,2.303136527989835
bK13P70G,"       (2013 PG70)","2013 PG70",,,,,,,,,2.596970968922439
bK13P75A,"       (2013 PA75)","2013 PA75",,,,,,,,,2.005436441293176
bK13P75O,"       (2013 PO75)","2013 PO75",,,,,,,,,1.76770270915717
bK13P75Q,"       (2013 PQ75)","2013 PQ75",,,,,,,,,2.010747259567253
bK13P75R,"       (2013 PR75)","2013 PR75",,,,,,,,,1.732015209775231
bK13Q01X,"       (2013 QX1)","2013 QX1",,,,,,,,,2.197596270489982
bK13Q03J,"       (2013 QJ3)","2013 QJ3",,,,,,,,,2.384604956652733
bK13Q06D,"       (2013 QD6)","2013 QD6",,,,,,,,,2.136026369630871
bK13Q06E,"       (2013 QE6)","2013 QE6",,,,,,,,,1.819828640187064
bK13Q10K,"       (2013 QK10)","2013 QK10",,,,,,,,,1.872764975713793
bK13Q10R,"       (2013 QR10)","2013 QR10",,,,,,,,,2.387893646741572
bK13Q10U,"       (2013 QU10)","2013 QU10",,,,,,,,,1.860871378450905
bK13Q10V,"       (2013 QV10)","2013 QV10",,,,,,,,,2.552169469220639
bK13Q10Z,"       (2013 QZ10)","2013 QZ10",,,,,,,,,2.838084886591537
bK13Q11A,"       (2013 QA11)","2013 QA11",,,,,,,,,2.188157563969256
bK13Q14D,"       (2013 QD14)","2013 QD14",,,,,,,,,2.220690479124781
bK13Q14Z,"       (2013 QZ14)","2013 QZ14",,,,,,,,,2.182987154698715
bK13Q15W,"       (2013 QW15)","2013 QW15",,,,,,,,,2.195913873737142
bK13Q15X,"       (2013 QX15)","2013 QX15",,,,,,,,,2.18492900157191
bK13Q16A,"       (2013 QA16)","2013 QA16",,,,,,,,,1.826312153048221
bK13Q16B,"       (2013 QB16)","2013 QB16",,,,,,,,,2.754152345809231
bK13Q16C,"       (2013 QC16)","2013 QC16",,,,,,,,,1.871383070249971
bK13Q16D,"       (2013 QD16)","2013 QD16",,,,,,,,,2.80785800310944
bK13Q17A,"       (2013 QA17)","2013 QA17",,,,,,,,,2.23023592148328
bK13Q17C,"       (2013 QC17)","2013 QC17",,,,,,,,,2.133716436914778
bK13Q17E,"       (2013 QE17)","2013 QE17",,,,,,,,,1.743409777528127
bK13Q17K,"       (2013 QK17)","2013 QK17",,,,,,,,,2.704886433417756
bK13Q17L,"       (2013 QL17)","2013 QL17",,,,,,,,,2.560036933995317
bK13Q19D,"       (2013 QD19)","2013 QD19",,,,,,,,,2.278178709257637
bK13Q36C,"       (2013 QC36)","2013 QC36",,,,,,,,,1.998501557805487
bK13Q36F,"       (2013 QF36)","2013 QF36",,,,,,,,,2.182290544679932
bK13Q36G,"       (2013 QG36)","2013 QG36",,,,,,,,,1.871508437600031
bK13Q36H,"       (2013 QH36)","2013 QH36",,,,,,,,,1.869157998601359
bK13Q46O,"       (2013 QO46)","2013 QO46",,,,,,,,,1.766205878786052
bK13Q46P,"       (2013 QP46)","2013 QP46",,,,,,,,,2.297492654614112
bK13Q46Q,"       (2013 QQ46)","2013 QQ46",,,,,,,,,2.241674616797447
bK13Q46R,"       (2013 QR46)","2013 QR46",,,,,,,,,2.624184779872266
bK13Q46S,"       (2013 QS46)","2013 QS46",,,,,,,,,2.604537208703851
bK13Q46T,"       (2013 QT46)","2013 QT46",,,,,,,,,1.907721823757957
bK13Q46U,"       (2013 QU46)","2013 QU46",,,,,,,,,2.564336662990494
bK13Q48V,"       (2013 QV48)","2013 QV48",,,,,,,,,2.153619885942694
bK13Q50B,"       (2013 QB50)","2013 QB50",,,,,,,,,2.289929883653333
bK13Q50C,"       (2013 QC50)","2013 QC50",,,,,,,,,1.761038302645608
bK13Q51W,"       (2013 QW51)","2013 QW51",,,,,,,,,1.810719059452213
bK13Q52V,"       (2013 QV52)","2013 QV52",,,,,,,,,1.927187569874931
bK13Q52W,"       (2013 QW52)","2013 QW52",,,,,,,,,2.652168841324464
bK13Q52X,"       (2013 QX52)","2013 QX52",,,,,,,,,1.932415109946033
bK13Q52Y,"       (2013 QY52)","2013 QY52",,,,,,,,,1.86002576576926
bK13Q52Z,"       (2013 QZ52)","2013 QZ52",,,,,,,,,1.839419823688289
bK13Q67W,"       (2013 QW67)","2013 QW67",,,,,,,,,1.81524794043274
bK13Q69P,"       (2013 QP69)","2013 QP69",,,,,,,,,2.607529249948208
bK13Q70E,"       (2013 QE70)","2013 QE70",,,,,,,,,2.17569131216301
bK13Q81H,"       (2013 QH81)","2013 QH81",,,,,,,,,2.291922590457322
bK13Q83E,"       (2013 QE83)","2013 QE83",,,,,,,,,2.420856396984925
bK13Q95V,"       (2013 QV95)","2013 QV95",,,,,,,,,1.956564458985356
bK13R01E,"       (2013 RE1)","2013 RE1",,,,,,,,,2.142483361774612
bK13R01G,"       (2013 RG1)","2013 RG1",,,,,,,,,2.385358745056081
bK13R01Z,"       (2013 RZ1)","2013 RZ1",,,,,,,,,1.882622306938502
bK13R02A,"       (2013 RA2)","2013 RA2",,,,,,,,,2.490686414903592
bK13R02D,"       (2013 RD2)","2013 RD2",,,,,,,,,2.268224826020574
bK13R05P,"       (2013 RP5)","2013 RP5",,,,,,,,,2.625851008477035
bK13R05T,"       (2013 RT5)","2013 RT5",,,,,,,,,1.759622051174708
bK13R05X,"       (2013 RX5)","2013 RX5",,,,,,,,,2.339755223871886
bK13R06X,"       (2013 RX6)","2013 RX6",,,,,,,,,2.172482773551486
bK13R09M,"       (2013 RM9)","2013 RM9",,,,,,,,,2.574372290598189
bK13R09W,"       (2013 RW9)","2013 RW9",,,,,,,,,2.541621827088259
bK13R16N,"       (2013 RN16)","2013 RN16",,,,,,,,,2.647359139168527
bK13R16O,"       (2013 RO16)","2013 RO16",,,,,,,,,1.823333057316976
bK13R16P,"       (2013 RP16)","2013 RP16",,,,,,,,,2.41889957188139
bK13R16Q,"       (2013 RQ16)","2013 RQ16",,,,,,,,,2.604324024528932
bK13R16R,"       (2013 RR16)","2013 RR16",,,,,,,,,2.747626195425697
bK13R16S,"       (2013 RS16)","2013 RS16",,,,,,,,,2.725174886248892
bK13R16W,"       (2013 RW16)","2013 RW16",,,,,,,,,1.875890285092605
bK13R19R,"       (2013 RR19)","2013 RR19",,,,,,,,,2.299981325070982
bK13R21F,"       (2013 RF21)","2013 RF21",,,,,,,,,2.236462900782739
bK13R21J,"       (2013 RJ21)","2013 RJ21",,,,,,,,,2.378482868212006
bK13R21P,"       (2013 RP21)","2013 RP21",,,,,,,,,1.887540133744934
bK13R25Y,"       (2013 RY25)","2013 RY25",,,,,,,,,2.476333529229401
bK13R29F,"       (2013 RF29)","2013 RF29",,,,,,,,,2.600710348486052
bK13R29Z,"       (2013 RZ29)","2013 RZ29",,,,,,,,,2.359636417140873
bK13R30A,"       (2013 RA30)","2013 RA30",,,,,,,,,2.171889867913569
bK13R30F,"       (2013 RF30)","2013 RF30",,,,,,,,,2.674922289164183
bK13R30G,"       (2013 RG30)","2013 RG30",,,,,,,,,1.742040570144295
bK13R30L,"       (2013 RL30)","2013 RL30",,,,,,,,,2.749696078824933
bK13R31A,"       (2013 RA31)","2013 RA31",,,,,,,,,2.241237068571001
bK13R32O,"       (2013 RO32)","2013 RO32",,,,,,,,,2.247561264699345
bK13R33M,"       (2013 RM33)","2013 RM33",,,,,,,,,2.924403654196051
bK13R34G,"       (2013 RG34)","2013 RG34",,,,,,,,,2.436939308610246
bK13R36D,"       (2013 RD36)","2013 RD36",,,,,,,,,1.806009173327226
bK13R39Z,"       (2013 RZ39)","2013 RZ39",,,,,,,,,2.317281734544537
bK13R42N,"       (2013 RN42)","2013 RN42",,,,,,,,,1.78383511671879
bK13R42P,"       (2013 RP42)","2013 RP42",,,,,,,,,2.039338425574272
bK13R42Q,"       (2013 RQ42)","2013 RQ42",,,,,,,,,2.318819376845172
bK13R43E,"       (2013 RE43)","2013 RE43",,,,,,,,,1.570054862268194
bK13R43G,"       (2013 RG43)","2013 RG43",,,,,,,,,2.614216264726383
